churn_id,subscription_id,churn_date,churn_reason
5845,21521,2020-06-30,price_too_high
5846,21534,2024-02-03,poor_support
5847,21535,2019-02-26,lack_of_features
5848,21537,2019-10-15,poor_support
5849,21539,2024-09-14,switched_competitor
5850,21541,2021-07-07,low_usage
5851,21544,2019-12-20,switched_competitor
5852,21547,2021-08-02,lack_of_features
5853,21553,2024-04-18,low_usage
5854,21557,2025-05-11,price_too_high
5855,21561,2023-03-16,lack_of_features
5856,21566,2021-03-15,lack_of_features
5857,21567,2026-10-12,poor_support
5858,21575,2023-05-31,lack_of_features
5859,21577,2017-06-12,price_too_high
5860,21578,2021-10-30,price_too_high
5861,21581,2019-06-06,price_too_high
5862,21584,2022-07-06,lack_of_features
5863,21588,2019-02-28,switched_competitor
5864,21597,2020-11-22,lack_of_features
5865,21598,2021-11-01,poor_support
5866,21605,2025-12-07,price_too_high
5867,21606,2020-08-24,poor_support
5868,21608,2025-08-19,price_too_high
5869,21613,2022-02-19,poor_support
5870,21614,2026-06-30,low_usage
5871,21615,2022-09-23,low_usage
5872,21616,2019-11-30,price_too_high
5873,21621,2018-09-11,poor_support
5874,21624,2021-09-16,lack_of_features
5875,21627,2022-09-22,switched_competitor
5876,21629,2020-09-19,lack_of_features
5877,21630,2025-03-27,lack_of_features
5878,21631,2022-08-13,switched_competitor
5879,21636,2026-08-17,switched_competitor
5880,21637,2024-05-10,poor_support
5881,21638,2026-02-05,switched_competitor
5882,21639,2024-05-01,low_usage
5883,21641,2025-06-16,switched_competitor
5884,21643,2027-10-08,lack_of_features
5885,21646,2022-09-19,price_too_high
5886,21649,2022-12-03,low_usage
5887,21650,2018-12-26,switched_competitor
5888,21651,2023-11-14,switched_competitor
5889,21662,2022-12-04,price_too_high
5890,21672,2023-05-24,poor_support
5891,21675,2018-12-16,lack_of_features
5892,21676,2025-10-25,price_too_high
5893,21678,2023-11-06,poor_support
5894,21683,2019-08-17,lack_of_features
5895,21684,2026-03-19,switched_competitor
5896,21685,2018-03-20,poor_support
5897,21687,2020-11-23,price_too_high
5898,21688,2020-09-20,low_usage
5899,21692,2025-02-01,price_too_high
5900,21694,2019-11-03,price_too_high
5901,21696,2025-07-26,low_usage
5902,21697,2017-05-04,poor_support
5903,21698,2022-05-28,poor_support
5904,21699,2021-08-22,price_too_high
5905,21705,2026-06-24,price_too_high
5906,21708,2026-08-03,poor_support
5907,21710,2018-08-01,low_usage
5908,21711,2023-01-23,lack_of_features
5909,21712,2027-02-17,low_usage
5910,21717,2020-06-17,switched_competitor
5911,21719,2023-07-31,price_too_high
5912,21725,2016-08-15,poor_support
5913,21738,2021-07-31,low_usage
5914,21740,2020-03-18,switched_competitor
5915,21742,2021-07-26,switched_competitor
5916,21743,2017-11-13,price_too_high
5917,21747,2017-12-28,lack_of_features
5918,21756,2018-03-20,lack_of_features
5919,21759,2025-06-05,switched_competitor
5920,21768,2020-11-26,low_usage
5921,21769,2026-01-16,switched_competitor
5922,21775,2026-03-24,price_too_high
5923,21783,2020-05-10,price_too_high
5924,21784,2027-03-11,lack_of_features
5925,21786,2023-05-13,switched_competitor
5926,21791,2024-08-15,poor_support
5927,21798,2022-05-11,poor_support
5928,21801,2024-04-04,low_usage
5929,21811,2020-09-30,low_usage
5930,21821,2027-01-28,lack_of_features
5931,21828,2022-03-13,price_too_high
5932,21837,2019-10-31,poor_support
5933,21839,2019-09-29,poor_support
5934,21848,2021-10-08,poor_support
5935,21849,2020-10-16,poor_support
5936,21851,2018-02-06,lack_of_features
5937,21854,2026-03-29,switched_competitor
5938,21858,2019-07-18,poor_support
5939,21860,2022-09-03,price_too_high
5940,21863,2025-05-21,poor_support
5941,21872,2027-06-16,low_usage
5942,21876,2025-08-05,price_too_high
5943,21877,2019-01-08,switched_competitor
5944,21879,2023-02-13,poor_support
5945,21881,2020-06-04,lack_of_features
5946,21886,2027-10-22,lack_of_features
5947,21890,2016-12-12,poor_support
5948,21892,2021-09-07,low_usage
5949,21893,2025-08-30,lack_of_features
5950,21896,2025-02-20,price_too_high
5951,21899,2018-04-16,low_usage
5952,21901,2024-08-11,switched_competitor
5953,21907,2021-03-18,switched_competitor
5954,21920,2022-08-17,lack_of_features
5955,21925,2025-03-19,low_usage
5956,21928,2025-03-11,lack_of_features
5957,21932,2021-02-19,switched_competitor
5958,21933,2020-04-02,lack_of_features
5959,21935,2021-12-22,low_usage
5960,21936,2018-03-31,poor_support
5961,21942,2025-04-07,switched_competitor
5962,21956,2025-08-17,poor_support
5963,21963,2022-06-07,low_usage
5964,21970,2020-04-03,switched_competitor
5965,21974,2018-11-29,lack_of_features
5966,21977,2020-05-21,lack_of_features
5967,21995,2018-10-29,lack_of_features
5968,21998,2022-03-05,switched_competitor
5969,22003,2025-11-28,switched_competitor
5970,22007,2024-01-31,lack_of_features
5971,22009,2021-09-05,lack_of_features
5972,22010,2024-09-07,poor_support
5973,22012,2018-01-20,switched_competitor
5974,22016,2027-02-04,lack_of_features
5975,22018,2024-04-25,low_usage
5976,22021,2019-10-23,lack_of_features
5977,22023,2023-05-19,switched_competitor
5978,22026,2018-07-29,lack_of_features
5979,22034,2024-12-25,poor_support
5980,22037,2018-07-03,price_too_high
5981,22039,2025-06-10,switched_competitor
5982,22041,2023-11-03,switched_competitor
5983,22048,2020-03-07,price_too_high
5984,22049,2024-11-21,lack_of_features
5985,22050,2018-04-15,poor_support
5986,22051,2018-08-06,lack_of_features
5987,22056,2018-09-20,price_too_high
5988,22057,2022-12-28,poor_support
5989,22058,2018-06-05,low_usage
5990,22060,2026-02-04,low_usage
5991,22068,2025-12-10,poor_support
5992,22069,2025-02-23,low_usage
5993,22071,2023-09-24,poor_support
5994,22075,2020-10-31,lack_of_features
5995,22078,2027-07-04,lack_of_features
5996,22080,2020-06-13,price_too_high
5997,22088,2027-04-15,lack_of_features
5998,22090,2024-10-29,lack_of_features
5999,22091,2017-04-22,price_too_high
6000,22095,2023-02-22,switched_competitor
6001,22097,2020-07-10,switched_competitor
6002,22099,2025-09-19,poor_support
6003,22103,2020-10-29,switched_competitor
6004,22105,2023-10-22,switched_competitor
6005,22106,2026-08-05,switched_competitor
6006,22112,2023-07-08,lack_of_features
6007,22116,2020-08-10,switched_competitor
6008,22120,2021-01-22,lack_of_features
6009,22124,2023-10-03,lack_of_features
6010,22127,2026-02-09,price_too_high
6011,22128,2021-05-03,poor_support
6012,22132,2018-06-20,price_too_high
6013,22136,2022-07-20,low_usage
6014,22137,2020-02-04,lack_of_features
6015,22138,2021-12-24,switched_competitor
6016,22142,2020-01-06,switched_competitor
6017,22144,2025-05-27,low_usage
6018,22149,2017-11-08,poor_support
6019,22151,2023-04-04,lack_of_features
6020,22164,2022-12-01,low_usage
6021,22170,2023-01-13,low_usage
6022,22175,2019-10-14,low_usage
6023,22177,2018-03-11,lack_of_features
6024,22179,2025-09-30,lack_of_features
6025,22183,2018-05-03,lack_of_features
6026,22185,2019-11-08,lack_of_features
6027,22194,2020-03-15,price_too_high
6028,22195,2019-09-05,low_usage
6029,22196,2025-10-14,price_too_high
6030,22199,2018-01-21,poor_support
6031,22203,2021-10-13,low_usage
6032,22204,2022-04-17,lack_of_features
6033,22206,2024-01-23,lack_of_features
6034,22210,2024-01-07,lack_of_features
6035,22214,2018-10-19,price_too_high
6036,22223,2024-07-05,lack_of_features
6037,22226,2021-03-15,low_usage
6038,22228,2027-01-25,switched_competitor
6039,22231,2017-01-27,low_usage
6040,22234,2027-05-31,poor_support
6041,22236,2017-05-21,low_usage
6042,22239,2022-05-24,lack_of_features
6043,22242,2021-04-07,low_usage
6044,22246,2027-06-04,low_usage
6045,22256,2025-07-04,price_too_high
6046,22259,2018-12-15,switched_competitor
6047,22261,2020-06-27,low_usage
6048,22266,2020-09-19,poor_support
6049,22268,2020-03-04,low_usage
6050,22273,2018-08-19,switched_competitor
6051,22274,2019-09-09,switched_competitor
6052,22277,2020-08-28,switched_competitor
6053,22279,2022-12-19,switched_competitor
6054,22287,2025-04-06,switched_competitor
6055,22288,2021-08-06,price_too_high
6056,22291,2021-07-03,switched_competitor
6057,22292,2020-04-10,price_too_high
6058,22301,2026-11-20,low_usage
6059,22303,2023-02-19,low_usage
6060,22305,2023-08-10,price_too_high
6061,22311,2018-08-30,lack_of_features
6062,22314,2023-08-15,switched_competitor
6063,22316,2026-09-04,switched_competitor
6064,22317,2025-10-06,low_usage
6065,22319,2018-03-02,price_too_high
6066,22320,2020-10-13,switched_competitor
6067,22329,2019-03-31,low_usage
6068,22332,2021-11-12,switched_competitor
6069,22337,2026-03-24,price_too_high
6070,22339,2022-09-07,lack_of_features
6071,22340,2026-03-17,poor_support
6072,22342,2020-09-18,low_usage
6073,22357,2023-11-08,low_usage
6074,22359,2022-05-15,poor_support
6075,22361,2021-02-21,poor_support
6076,22367,2026-01-30,low_usage
6077,22387,2026-01-13,lack_of_features
6078,22390,2021-09-16,low_usage
6079,22391,2025-06-04,poor_support
6080,22396,2026-10-21,switched_competitor
6081,22400,2019-07-11,price_too_high
6082,22403,2023-04-25,switched_competitor
6083,22405,2019-01-06,lack_of_features
6084,22409,2022-03-09,low_usage
6085,22415,2022-08-23,low_usage
6086,22417,2021-09-16,price_too_high
6087,22419,2018-08-10,switched_competitor
6088,22439,2022-03-25,price_too_high
6089,22445,2019-09-05,lack_of_features
6090,22447,2025-02-04,switched_competitor
6091,22451,2022-05-28,switched_competitor
6092,22452,2024-03-17,lack_of_features
6093,22455,2019-02-28,low_usage
6094,22456,2021-03-29,low_usage
6095,22458,2025-02-11,poor_support
6096,22459,2023-08-23,low_usage
6097,22464,2022-06-26,price_too_high
6098,22473,2025-09-09,lack_of_features
6099,22486,2020-03-25,low_usage
6100,22488,2019-05-05,switched_competitor
6101,22497,2025-12-11,lack_of_features
6102,22499,2021-08-12,low_usage
6103,22501,2025-07-30,price_too_high
6104,22504,2023-04-26,poor_support
6105,22508,2026-01-11,poor_support
6106,22514,2019-06-23,lack_of_features
6107,22515,2021-04-21,price_too_high
6108,22519,2023-02-11,price_too_high
6109,22529,2023-03-02,price_too_high
6110,22541,2017-06-01,low_usage
6111,22544,2025-10-10,poor_support
6112,22546,2027-07-25,price_too_high
6113,22550,2024-05-30,switched_competitor
6114,22551,2021-12-31,low_usage
6115,22553,2019-11-08,switched_competitor
6116,22555,2019-05-02,switched_competitor
6117,22556,2018-07-11,lack_of_features
6118,22560,2017-06-07,low_usage
6119,22563,2024-02-07,switched_competitor
6120,22564,2020-06-27,low_usage
6121,22567,2024-03-10,price_too_high
6122,22573,2025-08-29,lack_of_features
6123,22575,2018-05-19,poor_support
6124,22580,2023-12-11,switched_competitor
6125,22582,2018-08-22,lack_of_features
6126,22584,2026-11-20,lack_of_features
6127,22585,2019-07-29,lack_of_features
6128,22596,2021-05-01,lack_of_features
6129,22600,2019-01-09,price_too_high
6130,22601,2025-06-29,low_usage
6131,22605,2026-08-29,poor_support
6132,22606,2026-09-09,poor_support
6133,22611,2020-11-10,low_usage
6134,22613,2019-01-09,poor_support
6135,22617,2022-05-22,lack_of_features
6136,22620,2023-01-30,price_too_high
6137,22628,2027-06-10,lack_of_features
6138,22636,2021-09-26,lack_of_features
6139,22637,2019-12-08,price_too_high
6140,22641,2016-12-20,switched_competitor
6141,22649,2021-07-06,poor_support
6142,22652,2026-04-14,price_too_high
6143,22655,2020-12-31,low_usage
6144,22668,2020-08-11,low_usage
6145,22669,2019-08-06,low_usage
6146,22671,2025-07-14,switched_competitor
6147,22680,2021-06-28,price_too_high
6148,22682,2021-12-21,switched_competitor
6149,22684,2026-02-18,low_usage
6150,22685,2023-04-17,lack_of_features
6151,22687,2026-12-02,lack_of_features
6152,22692,2023-03-07,switched_competitor
6153,22695,2025-05-28,low_usage
6154,22697,2022-01-13,low_usage
6155,22699,2024-11-26,low_usage
6156,22703,2025-03-26,low_usage
6157,22704,2026-08-02,price_too_high
6158,22706,2021-09-30,switched_competitor
6159,22708,2025-11-25,switched_competitor
6160,22709,2018-02-26,price_too_high
6161,22711,2023-10-02,lack_of_features
6162,22713,2021-04-07,switched_competitor
6163,22715,2022-05-19,poor_support
6164,22717,2025-11-04,switched_competitor
6165,22721,2026-08-05,switched_competitor
6166,22722,2019-02-19,lack_of_features
6167,22724,2022-12-28,price_too_high
6168,22727,2021-08-09,lack_of_features
6169,22732,2018-10-07,lack_of_features
6170,22735,2025-01-26,price_too_high
6171,22741,2026-07-31,poor_support
6172,22746,2020-08-25,price_too_high
6173,22749,2019-01-24,lack_of_features
6174,22755,2022-05-15,price_too_high
6175,22759,2024-05-23,switched_competitor
6176,22760,2020-04-26,switched_competitor
6177,22764,2024-09-29,poor_support
6178,22773,2023-07-06,poor_support
6179,22775,2024-05-30,price_too_high
6180,22779,2020-10-29,price_too_high
6181,22784,2024-11-17,price_too_high
6182,22785,2025-07-26,low_usage
6183,22798,2019-04-15,lack_of_features
6184,22802,2023-09-20,lack_of_features
6185,22811,2025-10-09,poor_support
6186,22821,2025-08-06,switched_competitor
6187,22822,2018-09-25,switched_competitor
6188,22824,2024-02-04,switched_competitor
6189,22826,2025-10-06,switched_competitor
6190,22832,2022-10-09,lack_of_features
6191,22836,2024-08-16,low_usage
6192,22844,2025-07-12,switched_competitor
6193,22847,2021-02-10,poor_support
6194,22851,2018-10-19,price_too_high
6195,22857,2020-11-30,price_too_high
6196,22863,2021-07-29,poor_support
6197,22864,2018-10-18,poor_support
6198,22865,2018-07-27,poor_support
6199,22866,2027-07-26,low_usage
6200,22867,2022-08-02,price_too_high
6201,22870,2020-04-24,low_usage
6202,22875,2020-04-29,switched_competitor
6203,22880,2024-07-20,price_too_high
6204,22882,2020-01-31,poor_support
6205,22883,2023-12-31,low_usage
6206,22884,2018-06-19,lack_of_features
6207,22889,2019-08-22,price_too_high
6208,22892,2019-06-30,poor_support
6209,22893,2017-04-18,poor_support
6210,22899,2025-07-22,switched_competitor
6211,22902,2025-09-03,low_usage
6212,22910,2020-07-08,switched_competitor
6213,22911,2024-10-29,lack_of_features
6214,22920,2019-10-14,lack_of_features
6215,22921,2025-02-21,switched_competitor
6216,22927,2025-09-13,price_too_high
6217,22936,2021-06-16,price_too_high
6218,22937,2025-05-19,switched_competitor
6219,22939,2018-02-15,switched_competitor
6220,22941,2019-04-16,price_too_high
6221,22944,2017-09-06,low_usage
6222,22947,2022-02-02,switched_competitor
6223,22950,2022-04-14,poor_support
6224,22962,2018-01-16,low_usage
6225,22963,2018-11-06,switched_competitor
6226,22968,2025-05-02,poor_support
6227,22974,2018-04-25,poor_support
6228,22975,2018-06-13,switched_competitor
6229,22976,2020-12-05,switched_competitor
6230,22981,2020-04-27,switched_competitor
6231,22987,2018-02-03,poor_support
6232,22989,2025-10-06,lack_of_features
6233,22991,2026-11-21,switched_competitor
6234,22992,2026-02-23,switched_competitor
6235,23002,2026-03-17,low_usage
6236,23014,2025-03-06,switched_competitor
6237,23016,2019-10-31,low_usage
6238,23020,2023-09-21,low_usage
6239,23023,2021-02-02,lack_of_features
6240,23033,2023-02-12,switched_competitor
6241,23034,2017-08-06,lack_of_features
6242,23040,2018-12-18,poor_support
6243,23041,2019-05-08,lack_of_features
6244,23042,2023-11-18,price_too_high
6245,23043,2019-11-06,price_too_high
6246,23045,2023-07-10,price_too_high
6247,23058,2018-01-02,low_usage
6248,23063,2026-04-23,price_too_high
6249,23064,2020-05-17,lack_of_features
6250,23067,2022-11-13,switched_competitor
6251,23071,2026-05-19,low_usage
6252,23078,2019-02-14,low_usage
6253,23085,2018-05-18,price_too_high
6254,23090,2022-04-11,poor_support
6255,23091,2022-01-31,poor_support
6256,23092,2023-03-31,switched_competitor
6257,23105,2023-03-09,lack_of_features
6258,23112,2023-12-07,price_too_high
6259,23117,2026-08-18,lack_of_features
6260,23119,2023-07-25,poor_support
6261,23124,2020-09-22,poor_support
6262,23125,2022-04-04,price_too_high
6263,23127,2019-06-09,poor_support
6264,23129,2023-08-17,poor_support
6265,23133,2021-10-24,switched_competitor
6266,23134,2020-11-02,switched_competitor
6267,23135,2021-01-14,poor_support
6268,23136,2017-05-02,price_too_high
6269,23137,2027-01-24,price_too_high
6270,23138,2023-10-15,poor_support
6271,23141,2024-11-20,poor_support
6272,23147,2024-06-11,low_usage
6273,23148,2019-06-13,switched_competitor
6274,23149,2018-03-30,switched_competitor
6275,23153,2025-09-30,price_too_high
6276,23159,2024-11-01,lack_of_features
6277,23161,2024-10-15,lack_of_features
6278,23162,2025-05-27,poor_support
6279,23165,2024-07-20,poor_support
6280,23166,2025-01-05,low_usage
6281,23169,2018-07-29,low_usage
6282,23176,2024-07-27,price_too_high
6283,23177,2023-11-02,lack_of_features
6284,23180,2026-08-24,low_usage
6285,23182,2020-06-19,lack_of_features
6286,23183,2021-07-28,low_usage
6287,23186,2024-04-03,switched_competitor
6288,23188,2017-10-13,poor_support
6289,23192,2021-01-28,low_usage
6290,23194,2022-01-28,low_usage
6291,23195,2019-01-25,price_too_high
6292,23196,2026-12-01,switched_competitor
6293,23197,2024-12-14,poor_support
6294,23209,2023-07-26,switched_competitor
6295,23211,2020-03-18,poor_support
6296,23222,2018-03-02,switched_competitor
6297,23226,2018-01-31,switched_competitor
6298,23232,2018-06-07,price_too_high
6299,23233,2024-10-31,lack_of_features
6300,23234,2019-10-24,switched_competitor
6301,23239,2026-07-10,poor_support
6302,23240,2018-06-01,poor_support
6303,23251,2020-01-22,price_too_high
6304,23255,2019-12-19,lack_of_features
6305,23256,2020-11-27,poor_support
6306,23259,2021-08-17,price_too_high
6307,23263,2020-11-06,poor_support
6308,23264,2021-01-24,low_usage
6309,23272,2023-11-23,switched_competitor
6310,23279,2022-05-13,lack_of_features
6311,23281,2023-01-30,switched_competitor
6312,23282,2018-09-20,switched_competitor
6313,23283,2025-12-20,low_usage
6314,23284,2018-12-23,lack_of_features
6315,23289,2020-07-11,switched_competitor
6316,23294,2016-04-24,price_too_high
6317,23303,2023-11-28,poor_support
6318,23309,2024-03-15,poor_support
6319,23311,2023-07-08,price_too_high
6320,23323,2024-08-13,poor_support
6321,23325,2023-07-26,low_usage
6322,23328,2017-11-15,price_too_high
6323,23329,2020-08-09,low_usage
6324,23337,2016-12-15,lack_of_features
6325,23338,2020-06-14,poor_support
6326,23340,2022-05-02,low_usage
6327,23345,2024-01-15,poor_support
6328,23346,2026-06-21,lack_of_features
6329,23353,2022-10-29,switched_competitor
6330,23354,2019-04-30,poor_support
6331,23355,2024-02-08,lack_of_features
6332,23357,2020-05-02,price_too_high
6333,23364,2025-05-21,poor_support
6334,23365,2020-08-24,price_too_high
6335,23372,2018-10-14,lack_of_features
6336,23377,2025-06-07,price_too_high
6337,23380,2027-03-30,low_usage
6338,23383,2023-05-30,switched_competitor
6339,23385,2023-04-12,price_too_high
6340,23388,2023-10-06,low_usage
6341,23410,2018-05-20,switched_competitor
6342,23416,2020-05-26,lack_of_features
6343,23422,2022-06-25,lack_of_features
6344,23425,2020-06-08,poor_support
6345,23428,2022-12-22,low_usage
6346,23429,2019-02-04,switched_competitor
6347,23438,2026-06-19,poor_support
6348,23439,2026-05-19,poor_support
6349,23440,2023-04-26,lack_of_features
6350,23443,2027-09-29,price_too_high
6351,23445,2019-07-31,switched_competitor
6352,23446,2024-08-25,lack_of_features
6353,23449,2023-01-14,lack_of_features
6354,23450,2027-03-02,price_too_high
6355,23453,2018-01-26,low_usage
6356,23454,2018-11-01,low_usage
6357,23462,2026-03-23,switched_competitor
6358,23465,2026-03-10,price_too_high
6359,23468,2018-10-11,price_too_high
6360,23473,2019-08-30,poor_support
6361,23476,2021-06-24,price_too_high
6362,23477,2019-10-15,switched_competitor
6363,23484,2024-06-20,price_too_high
6364,23496,2024-10-27,poor_support
6365,23499,2026-11-06,low_usage
6366,23503,2020-07-23,price_too_high
6367,23507,2021-09-01,price_too_high
6368,23512,2023-08-04,switched_competitor
6369,23523,2025-02-11,poor_support
6370,23532,2023-05-27,price_too_high
6371,23539,2026-02-23,switched_competitor
6372,23541,2020-05-06,poor_support
6373,23545,2016-12-16,lack_of_features
6374,23551,2020-09-19,poor_support
6375,23553,2016-12-31,lack_of_features
6376,23556,2026-09-11,lack_of_features
6377,23558,2019-08-02,poor_support
6378,23559,2021-12-24,poor_support
6379,23561,2025-05-17,switched_competitor
6380,23569,2019-02-24,poor_support
6381,23572,2026-02-15,low_usage
6382,23575,2022-09-20,price_too_high
6383,23577,2027-03-21,poor_support
6384,23580,2020-03-01,lack_of_features
6385,23582,2018-07-25,lack_of_features
6386,23583,2020-01-17,poor_support
6387,23586,2026-09-18,price_too_high
6388,23599,2027-04-24,price_too_high
6389,23603,2019-01-01,switched_competitor
6390,23608,2019-03-12,switched_competitor
6391,23611,2027-02-24,switched_competitor
6392,23613,2024-03-23,price_too_high
6393,23615,2021-01-04,lack_of_features
6394,23623,2021-08-30,switched_competitor
6395,23627,2025-09-29,poor_support
6396,23634,2026-01-13,switched_competitor
6397,23635,2024-11-18,poor_support
6398,23641,2026-09-24,poor_support
6399,23645,2025-10-01,lack_of_features
6400,23649,2026-10-04,poor_support
6401,23653,2025-05-16,switched_competitor
6402,23657,2023-12-07,lack_of_features
6403,23660,2026-12-05,lack_of_features
6404,23664,2018-07-06,price_too_high
6405,23672,2019-01-30,poor_support
6406,23692,2025-10-18,switched_competitor
6407,23694,2027-12-04,poor_support
6408,23697,2019-06-18,switched_competitor
6409,23698,2022-03-27,low_usage
6410,23699,2025-08-25,price_too_high
6411,23701,2017-12-23,lack_of_features
6412,23702,2024-02-07,price_too_high
6413,23705,2026-04-17,low_usage
6414,23709,2022-03-25,price_too_high
6415,23713,2023-12-09,price_too_high
6416,23719,2022-12-19,low_usage
6417,23729,2018-02-02,price_too_high
6418,23730,2020-10-17,price_too_high
6419,23735,2020-10-28,low_usage
6420,23750,2018-08-29,low_usage
6421,23752,2022-07-20,lack_of_features
6422,23754,2021-02-16,switched_competitor
6423,23757,2020-09-23,switched_competitor
6424,23758,2026-02-15,low_usage
6425,23764,2018-04-21,switched_competitor
6426,23771,2022-07-10,poor_support
6427,23785,2027-07-13,poor_support
6428,23801,2023-06-06,poor_support
6429,23804,2027-12-25,lack_of_features
6430,23806,2019-04-30,switched_competitor
6431,23807,2028-03-05,price_too_high
6432,23808,2021-07-08,low_usage
6433,23809,2018-11-14,switched_competitor
6434,23823,2017-02-19,lack_of_features
6435,23831,2021-08-22,price_too_high
6436,23840,2022-07-20,low_usage
6437,23848,2023-05-24,price_too_high
6438,23857,2019-05-17,low_usage
6439,23864,2017-08-21,poor_support
6440,23867,2023-01-06,low_usage
6441,23870,2018-07-24,low_usage
6442,23874,2018-04-14,lack_of_features
6443,23885,2028-05-16,lack_of_features
6444,23887,2019-06-07,lack_of_features
6445,23893,2016-10-02,switched_competitor
6446,23895,2026-07-14,poor_support
6447,23897,2017-10-08,poor_support
6448,23898,2020-08-11,low_usage
6449,23900,2021-04-07,lack_of_features
6450,23905,2016-12-04,poor_support
6451,23906,2022-08-17,poor_support
6452,23907,2019-08-19,low_usage
6453,23909,2024-10-11,low_usage
6454,23910,2024-12-13,price_too_high
6455,23911,2026-11-10,price_too_high
6456,23913,2021-08-07,low_usage
6457,23915,2025-03-18,price_too_high
6458,23919,2023-07-10,poor_support
6459,23923,2021-01-03,low_usage
6460,23932,2020-09-11,low_usage
6461,23937,2019-12-23,lack_of_features
6462,23944,2021-05-18,poor_support
6463,23953,2018-06-15,poor_support
6464,23955,2024-04-02,switched_competitor
6465,23959,2018-06-03,switched_competitor
6466,23960,2025-07-15,lack_of_features
6467,23961,2021-05-12,switched_competitor
6468,23972,2019-06-23,price_too_high
6469,23981,2018-07-27,low_usage
6470,23982,2019-01-26,price_too_high
6471,23986,2018-05-18,poor_support
6472,23989,2025-11-06,switched_competitor
6473,23994,2025-08-02,price_too_high
6474,23998,2018-06-13,poor_support
6475,24000,2018-10-28,switched_competitor
6476,24009,2024-04-12,low_usage
6477,24012,2023-07-21,low_usage
6478,24018,2019-02-16,switched_competitor
6479,24020,2021-06-17,low_usage
6480,24021,2026-02-10,lack_of_features
6481,24026,2022-10-29,switched_competitor
6482,24028,2025-08-29,lack_of_features
6483,24034,2021-09-19,switched_competitor
6484,24038,2023-09-11,lack_of_features
6485,24045,2023-04-20,low_usage
6486,24050,2018-12-07,low_usage
6487,24054,2020-10-17,price_too_high
6488,24055,2023-05-19,poor_support
6489,24056,2022-03-02,lack_of_features
6490,24058,2020-06-24,switched_competitor
6491,24061,2023-02-11,low_usage
6492,24063,2021-02-01,low_usage
6493,24064,2018-01-11,switched_competitor
6494,24065,2017-10-05,poor_support
6495,24066,2024-11-29,switched_competitor
6496,24071,2024-11-14,lack_of_features
6497,24073,2023-05-26,lack_of_features
6498,24074,2021-11-15,price_too_high
6499,24077,2018-12-07,switched_competitor
6500,24080,2023-03-04,low_usage
6501,24082,2026-02-18,price_too_high
6502,24083,2025-10-15,switched_competitor
6503,24085,2020-08-07,switched_competitor
6504,24086,2026-10-10,low_usage
6505,24090,2025-07-17,poor_support
6506,24097,2025-12-22,switched_competitor
6507,24099,2020-11-02,price_too_high
6508,24102,2020-09-13,low_usage
6509,24104,2017-10-04,lack_of_features
6510,24107,2024-11-27,poor_support
6511,24112,2020-06-19,low_usage
6512,24117,2027-08-16,price_too_high
6513,24118,2020-03-09,switched_competitor
6514,24120,2019-09-16,price_too_high
6515,24122,2019-03-31,switched_competitor
6516,24126,2027-01-22,low_usage
6517,24129,2021-03-17,poor_support
6518,24131,2026-10-24,low_usage
6519,24132,2018-07-12,price_too_high
6520,24141,2026-10-07,price_too_high
6521,24145,2020-02-05,lack_of_features
6522,24149,2023-02-21,lack_of_features
6523,24151,2020-07-30,switched_competitor
6524,24152,2018-11-07,price_too_high
6525,24153,2023-07-25,lack_of_features
6526,24154,2026-07-22,lack_of_features
6527,24155,2022-11-23,low_usage
6528,24163,2025-02-24,switched_competitor
6529,24167,2025-01-27,poor_support
6530,24168,2020-03-22,low_usage
6531,24176,2019-08-18,switched_competitor
6532,24185,2021-09-24,switched_competitor
6533,24187,2019-04-29,low_usage
6534,24191,2021-09-17,lack_of_features
6535,24200,2021-09-09,lack_of_features
6536,24201,2024-05-21,poor_support
6537,24206,2024-08-15,poor_support
6538,24207,2025-01-21,switched_competitor
6539,24209,2022-11-22,poor_support
6540,24212,2024-04-08,low_usage
6541,24216,2019-09-01,poor_support
6542,24227,2025-04-22,price_too_high
6543,24231,2027-07-15,switched_competitor
6544,24232,2024-02-27,price_too_high
6545,24242,2026-10-14,switched_competitor
6546,24243,2020-12-06,switched_competitor
6547,24248,2018-07-27,low_usage
6548,24254,2022-09-15,lack_of_features
6549,24255,2019-07-11,poor_support
6550,24256,2025-09-18,price_too_high
6551,24258,2021-12-02,poor_support
6552,24263,2025-02-05,switched_competitor
6553,24270,2024-02-22,price_too_high
6554,24275,2025-08-28,price_too_high
6555,24280,2020-05-15,switched_competitor
6556,24281,2018-10-16,poor_support
6557,24289,2025-09-26,price_too_high
6558,24304,2020-06-26,poor_support
6559,24315,2022-01-02,price_too_high
6560,24319,2017-10-07,lack_of_features
6561,24323,2022-02-17,low_usage
6562,24329,2026-04-06,switched_competitor
6563,24330,2025-01-20,low_usage
6564,24334,2020-04-03,poor_support
6565,24335,2022-01-20,low_usage
6566,24336,2021-04-21,low_usage
6567,24343,2027-10-07,low_usage
6568,24350,2020-04-24,low_usage
6569,24362,2026-12-04,switched_competitor
6570,24368,2026-11-22,lack_of_features
6571,24371,2019-08-14,lack_of_features
6572,24376,2018-10-10,low_usage
6573,24381,2024-11-07,lack_of_features
6574,24385,2019-04-29,lack_of_features
6575,24386,2020-09-06,switched_competitor
6576,24387,2024-05-13,low_usage
6577,24389,2025-07-03,poor_support
6578,24391,2023-12-14,low_usage
