subscription_id,customer_id,plan_id,start_date,end_date,status
22257,22257,3,2022-10-05,,active
22258,22258,4,2016-06-24,,active
22259,22259,4,2018-11-02,2018-12-15,cancelled
22260,22260,2,2022-05-14,,active
22261,22261,3,2018-04-28,2020-06-27,cancelled
22262,22262,2,2023-04-23,,active
22263,22263,2,2021-10-15,,active
22264,22264,2,2020-07-15,,active
22265,22265,1,2019-12-10,,active
22266,22266,2,2018-08-10,2020-09-19,cancelled
22267,22267,3,2017-11-15,,active
22268,22268,4,2019-03-28,2020-03-04,cancelled
22269,22269,2,2026-02-14,,active
22270,22270,3,2025-05-07,,active
22271,22271,2,2021-07-28,,active
22272,22272,3,2023-10-26,,active
22273,22273,2,2017-09-30,2018-08-19,cancelled
22274,22274,1,2018-01-04,2019-09-09,cancelled
22275,22275,3,2017-06-22,,active
22276,22276,4,2023-04-01,,active
22277,22277,4,2020-02-01,2020-08-28,cancelled
22278,22278,4,2018-09-19,,active
22279,22279,2,2022-07-17,2022-12-19,cancelled
22280,22280,1,2016-06-23,,active
22281,22281,4,2025-12-29,,active
22282,22282,2,2020-03-06,,active
22283,22283,4,2023-05-01,,active
22284,22284,2,2022-09-15,,active
22285,22285,3,2018-04-15,,active
22286,22286,3,2017-02-11,,active
22287,22287,1,2024-10-04,2025-04-06,cancelled
22288,22288,1,2020-08-16,2021-08-06,cancelled
22289,22289,4,2022-06-26,,active
22290,22290,4,2020-08-24,,active
22291,22291,1,2020-01-13,2021-07-03,cancelled
22292,22292,2,2018-04-05,2020-04-10,cancelled
22293,22293,2,2023-07-04,,active
22294,22294,3,2016-03-11,,active
22295,22295,3,2019-08-07,,active
22296,22296,1,2017-04-06,,active
22297,22297,1,2018-08-01,,active
22298,22298,2,2021-08-21,,active
22299,22299,3,2016-06-13,,active
22300,22300,2,2023-07-27,,active
22301,22301,3,2024-10-27,2026-11-20,cancelled
22302,22302,3,2023-01-24,,active
22303,22303,3,2020-11-06,2023-02-19,cancelled
22304,22304,4,2018-10-22,,active
22305,22305,2,2022-02-02,2023-08-10,cancelled
22306,22306,3,2021-04-22,,active
22307,22307,1,2025-01-28,,active
22308,22308,2,2016-04-25,,active
22309,22309,4,2022-08-17,,active
22310,22310,2,2023-09-29,,active
22311,22311,1,2017-10-10,2018-08-30,cancelled
22312,22312,2,2020-03-12,,active
22313,22313,2,2017-09-01,,active
22314,22314,1,2023-01-14,2023-08-15,cancelled
22315,22315,2,2017-12-17,,active
22316,22316,4,2024-12-31,2026-09-04,cancelled
22317,22317,2,2023-09-04,2025-10-06,cancelled
22318,22318,2,2021-11-28,,active
22319,22319,2,2017-07-24,2018-03-02,cancelled
22320,22320,2,2020-04-26,2020-10-13,cancelled
22321,22321,1,2024-12-26,,active
22322,22322,4,2017-08-09,,active
22323,22323,1,2018-11-29,,active
22324,22324,2,2019-08-19,,active
22325,22325,1,2021-06-22,,active
22326,22326,1,2020-07-09,,active
22327,22327,2,2019-06-21,,active
22328,22328,3,2022-09-23,,active
22329,22329,2,2017-05-02,2019-03-31,cancelled
22330,22330,3,2019-10-25,,active
22331,22331,1,2024-02-15,,active
22332,22332,1,2020-03-08,2021-11-12,cancelled
22333,22333,3,2016-07-17,,active
22334,22334,3,2025-06-12,,active
22335,22335,1,2023-01-23,,active
22336,22336,2,2026-01-20,,active
22337,22337,1,2025-07-23,2026-03-24,cancelled
22338,22338,3,2022-10-14,,active
22339,22339,2,2021-10-13,2022-09-07,cancelled
22340,22340,1,2025-04-13,2026-03-17,cancelled
22341,22341,4,2018-06-19,,active
22342,22342,2,2019-11-25,2020-09-18,cancelled
22343,22343,2,2022-12-24,,active
22344,22344,2,2020-11-19,,active
22345,22345,2,2021-12-08,,active
22346,22346,2,2022-01-26,,active
22347,22347,2,2024-01-03,,active
22348,22348,2,2024-09-16,,active
22349,22349,1,2019-08-28,,active
22350,22350,2,2019-11-15,,active
22351,22351,1,2018-12-22,,active
22352,22352,3,2017-09-29,,active
22353,22353,3,2019-12-04,,active
22354,22354,3,2023-12-28,,active
22355,22355,2,2017-10-28,,active
22356,22356,4,2017-03-28,,active
22357,22357,1,2022-02-26,2023-11-08,cancelled
22358,22358,3,2019-11-23,,active
22359,22359,1,2020-02-15,2022-05-15,cancelled
22360,22360,2,2017-06-15,,active
22361,22361,2,2019-07-03,2021-02-21,cancelled
22362,22362,2,2025-03-21,,active
22363,22363,4,2018-08-15,,active
22364,22364,1,2018-01-19,,active
22365,22365,3,2017-01-15,,active
22366,22366,3,2016-09-17,,active
22367,22367,2,2025-04-01,2026-01-30,cancelled
22368,22368,1,2020-07-04,,active
22369,22369,2,2023-09-16,,active
22370,22370,2,2020-02-21,,active
22371,22371,1,2025-07-08,,active
22372,22372,4,2025-04-18,,active
22373,22373,3,2021-01-20,,active
22374,22374,2,2019-10-31,,active
22375,22375,1,2025-12-14,,active
22376,22376,4,2018-05-26,,active
22377,22377,2,2017-05-30,,active
22378,22378,4,2018-03-18,,active
22379,22379,2,2021-02-07,,active
22380,22380,4,2025-03-17,,active
22381,22381,2,2016-08-21,,active
22382,22382,2,2021-09-06,,active
22383,22383,2,2019-06-30,,active
22384,22384,2,2018-03-21,,active
22385,22385,1,2018-11-28,,active
22386,22386,2,2017-11-06,,active
22387,22387,2,2023-12-16,2026-01-13,cancelled
22388,22388,1,2018-11-16,,active
22389,22389,4,2018-10-28,,active
22390,22390,2,2019-11-27,2021-09-16,cancelled
22391,22391,2,2025-03-13,2025-06-04,cancelled
22392,22392,1,2024-03-09,,active
22393,22393,1,2020-02-15,,active
22394,22394,1,2019-09-20,,active
22395,22395,1,2018-11-02,,active
22396,22396,3,2025-11-22,2026-10-21,cancelled
22397,22397,3,2016-05-17,,active
22398,22398,1,2025-05-26,,active
22399,22399,2,2023-09-12,,active
22400,22400,2,2018-05-27,2019-07-11,cancelled
22401,22401,3,2026-01-14,,active
22402,22402,2,2019-01-02,,active
22403,22403,1,2021-12-18,2023-04-25,cancelled
22404,22404,3,2021-12-23,,active
22405,22405,4,2018-03-06,2019-01-06,cancelled
22406,22406,4,2016-09-27,,active
22407,22407,1,2020-12-30,,active
22408,22408,1,2017-07-01,,active
22409,22409,4,2020-06-03,2022-03-09,cancelled
22410,22410,3,2019-10-13,,active
22411,22411,1,2022-11-17,,active
22412,22412,1,2019-06-13,,active
22413,22413,2,2020-06-13,,active
22414,22414,4,2017-07-19,,active
22415,22415,2,2021-05-06,2022-08-23,cancelled
22416,22416,1,2020-04-15,,active
22417,22417,2,2019-08-10,2021-09-16,cancelled
22418,22418,4,2022-07-09,,active
22419,22419,3,2018-03-26,2018-08-10,cancelled
22420,22420,1,2021-07-15,,active
22421,22421,3,2017-11-26,,active
22422,22422,1,2020-05-03,,active
22423,22423,2,2019-12-28,,active
22424,22424,3,2023-02-02,,active
22425,22425,1,2025-10-14,,active
22426,22426,2,2020-09-10,,active
22427,22427,1,2018-02-02,,active
22428,22428,2,2017-06-05,,active
22429,22429,1,2025-07-02,,active
22430,22430,3,2023-03-22,,active
22431,22431,2,2017-07-20,,active
22432,22432,1,2023-05-27,,active
22433,22433,4,2021-04-19,,active
22434,22434,4,2025-01-31,,active
22435,22435,1,2017-02-01,,active
22436,22436,2,2025-01-22,,active
22437,22437,2,2019-09-11,,active
22438,22438,1,2018-10-21,,active
22439,22439,3,2021-01-17,2022-03-25,cancelled
22440,22440,1,2016-03-22,,active
22441,22441,4,2021-05-11,,active
22442,22442,2,2024-08-13,,active
22443,22443,2,2017-08-01,,active
22444,22444,1,2020-05-25,,active
22445,22445,2,2019-06-10,2019-09-05,cancelled
22446,22446,2,2026-02-03,,active
22447,22447,2,2024-07-01,2025-02-04,cancelled
22448,22448,1,2017-04-20,,active
22449,22449,4,2021-09-29,,active
22450,22450,1,2026-02-26,,active
22451,22451,2,2021-02-27,2022-05-28,cancelled
22452,22452,1,2022-09-26,2024-03-17,cancelled
22453,22453,2,2017-10-02,,active
22454,22454,2,2019-05-22,,active
22455,22455,1,2017-01-02,2019-02-28,cancelled
22456,22456,4,2019-11-04,2021-03-29,cancelled
22457,22457,4,2017-10-04,,active
22458,22458,2,2024-06-07,2025-02-11,cancelled
22459,22459,1,2022-08-22,2023-08-23,cancelled
22460,22460,4,2017-09-13,,active
22461,22461,4,2022-07-16,,active
22462,22462,4,2018-07-30,,active
22463,22463,3,2025-05-15,,active
22464,22464,2,2020-07-02,2022-06-26,cancelled
22465,22465,2,2017-11-03,,active
22466,22466,2,2023-01-01,,active
22467,22467,2,2020-12-15,,active
22468,22468,2,2022-09-05,,active
22469,22469,3,2016-09-15,,active
22470,22470,3,2019-09-03,,active
22471,22471,3,2016-04-08,,active
22472,22472,3,2016-04-13,,active
22473,22473,2,2025-05-02,2025-09-09,cancelled
22474,22474,4,2021-11-11,,active
22475,22475,2,2021-03-24,,active
22476,22476,3,2016-11-29,,active
22477,22477,3,2017-07-10,,active
22478,22478,1,2021-06-10,,active
22479,22479,3,2016-08-11,,active
22480,22480,1,2020-11-03,,active
22481,22481,1,2026-01-12,,active
22482,22482,2,2017-05-30,,active
22483,22483,1,2017-01-20,,active
22484,22484,2,2018-09-09,,active
22485,22485,4,2020-04-05,,active
22486,22486,1,2019-09-17,2020-03-25,cancelled
22487,22487,1,2025-11-22,,active
22488,22488,2,2018-09-17,2019-05-05,cancelled
22489,22489,1,2018-11-16,,active
22490,22490,1,2019-04-22,,active
22491,22491,2,2026-01-14,,active
22492,22492,2,2020-12-27,,active
22493,22493,1,2026-02-13,,active
22494,22494,2,2016-11-14,,active
22495,22495,2,2025-08-11,,active
22496,22496,3,2020-03-21,,active
22497,22497,2,2024-04-15,2025-12-11,cancelled
22498,22498,1,2018-01-30,,active
22499,22499,1,2020-11-11,2021-08-12,cancelled
22500,22500,3,2021-07-23,,active
22501,22501,2,2024-12-15,2025-07-30,cancelled
22502,22502,3,2019-10-14,,active
22503,22503,2,2018-12-02,,active
22504,22504,1,2021-05-03,2023-04-26,cancelled
22505,22505,2,2024-07-07,,active
22506,22506,2,2024-10-13,,active
22507,22507,2,2025-11-09,,active
22508,22508,4,2023-08-03,2026-01-11,cancelled
22509,22509,2,2016-05-02,,active
22510,22510,4,2023-08-19,,active
22511,22511,2,2018-12-29,,active
22512,22512,2,2018-06-23,,active
22513,22513,1,2021-05-20,,active
22514,22514,1,2018-04-04,2019-06-23,cancelled
22515,22515,2,2018-12-25,2021-04-21,cancelled
22516,22516,1,2016-10-19,,active
22517,22517,2,2023-07-09,,active
22518,22518,2,2023-11-04,,active
22519,22519,3,2020-10-31,2023-02-11,cancelled
22520,22520,2,2018-09-16,,active
22521,22521,4,2018-09-19,,active
22522,22522,3,2016-07-03,,active
22523,22523,4,2017-12-25,,active
22524,22524,2,2021-09-29,,active
22525,22525,1,2018-10-07,,active
22526,22526,1,2018-04-06,,active
22527,22527,2,2023-08-06,,active
22528,22528,2,2022-10-05,,active
22529,22529,2,2021-03-17,2023-03-02,cancelled
22530,22530,1,2023-05-28,,active
22531,22531,2,2025-08-10,,active
22532,22532,2,2018-08-26,,active
22533,22533,2,2019-05-12,,active
22534,22534,3,2016-09-16,,active
22535,22535,1,2024-07-30,,active
22536,22536,2,2017-01-15,,active
22537,22537,3,2021-04-17,,active
22538,22538,4,2021-03-30,,active
22539,22539,3,2023-07-16,,active
22540,22540,2,2019-02-02,,active
22541,22541,1,2017-02-06,2017-06-01,cancelled
22542,22542,2,2023-01-20,,active
22543,22543,2,2020-10-29,,active
22544,22544,4,2025-02-19,2025-10-10,cancelled
22545,22545,4,2025-11-08,,active
22546,22546,2,2025-11-18,2027-07-25,cancelled
22547,22547,3,2020-04-28,,active
22548,22548,3,2016-08-14,,active
22549,22549,3,2023-11-22,,active
22550,22550,3,2023-12-30,2024-05-30,cancelled
22551,22551,4,2021-06-03,2021-12-31,cancelled
22552,22552,2,2019-11-04,,active
22553,22553,1,2019-03-24,2019-11-08,cancelled
22554,22554,1,2024-07-01,,active
22555,22555,3,2018-05-07,2019-05-02,cancelled
22556,22556,2,2018-04-02,2018-07-11,cancelled
22557,22557,1,2023-01-29,,active
22558,22558,2,2018-06-18,,active
22559,22559,2,2021-12-13,,active
22560,22560,2,2016-08-23,2017-06-07,cancelled
22561,22561,3,2016-06-05,,active
22562,22562,3,2024-04-12,,active
22563,22563,1,2022-11-27,2024-02-07,cancelled
22564,22564,2,2020-04-28,2020-06-27,cancelled
22565,22565,1,2023-03-19,,active
22566,22566,2,2026-01-24,,active
22567,22567,2,2023-03-16,2024-03-10,cancelled
22568,22568,4,2016-05-06,,active
22569,22569,1,2019-09-23,,active
22570,22570,3,2018-01-30,,active
22571,22571,2,2016-04-03,,active
22572,22572,3,2023-01-21,,active
22573,22573,1,2023-09-04,2025-08-29,cancelled
22574,22574,4,2016-10-25,,active
22575,22575,2,2017-11-03,2018-05-19,cancelled
22576,22576,2,2023-12-30,,active
22577,22577,1,2024-03-08,,active
22578,22578,2,2020-11-23,,active
22579,22579,4,2019-02-11,,active
22580,22580,2,2023-10-13,2023-12-11,cancelled
22581,22581,2,2025-09-17,,active
22582,22582,1,2016-07-17,2018-08-22,cancelled
22583,22583,4,2019-05-09,,active
22584,22584,1,2025-04-02,2026-11-20,cancelled
22585,22585,1,2019-04-12,2019-07-29,cancelled
22586,22586,2,2024-03-04,,active
22587,22587,4,2020-01-02,,active
22588,22588,3,2023-09-18,,active
22589,22589,1,2026-02-05,,active
22590,22590,3,2024-04-08,,active
22591,22591,4,2023-11-04,,active
22592,22592,1,2025-10-22,,active
22593,22593,4,2024-01-08,,active
22594,22594,2,2022-05-21,,active
22595,22595,1,2017-05-29,,active
22596,22596,1,2019-11-01,2021-05-01,cancelled
22597,22597,4,2023-06-14,,active
22598,22598,3,2019-01-22,,active
22599,22599,1,2021-06-02,,active
22600,22600,2,2017-01-21,2019-01-09,cancelled
22601,22601,2,2023-05-09,2025-06-29,cancelled
22602,22602,3,2021-06-14,,active
22603,22603,1,2020-03-30,,active
22604,22604,2,2021-04-30,,active
22605,22605,1,2025-10-31,2026-08-29,cancelled
22606,22606,2,2024-06-07,2026-09-09,cancelled
22607,22607,1,2019-04-15,,active
22608,22608,4,2020-05-14,,active
22609,22609,3,2020-05-06,,active
22610,22610,1,2024-08-16,,active
22611,22611,3,2019-04-12,2020-11-10,cancelled
22612,22612,1,2025-06-09,,active
22613,22613,3,2017-05-02,2019-01-09,cancelled
22614,22614,2,2019-06-11,,active
22615,22615,2,2018-05-06,,active
22616,22616,2,2017-08-30,,active
22617,22617,3,2020-03-08,2022-05-22,cancelled
22618,22618,2,2024-07-06,,active
22619,22619,2,2022-12-31,,active
22620,22620,2,2020-09-06,2023-01-30,cancelled
22621,22621,3,2023-09-18,,active
22622,22622,3,2022-11-04,,active
22623,22623,4,2022-03-03,,active
22624,22624,2,2019-08-05,,active
22625,22625,2,2018-04-24,,active
22626,22626,1,2025-11-16,,active
22627,22627,4,2020-01-19,,active
22628,22628,3,2025-03-03,2027-06-10,cancelled
22629,22629,4,2018-11-20,,active
22630,22630,2,2018-11-02,,active
22631,22631,1,2020-01-14,,active
22632,22632,2,2023-10-09,,active
22633,22633,2,2021-06-25,,active
22634,22634,1,2022-03-27,,active
22635,22635,1,2022-04-11,,active
22636,22636,1,2019-10-31,2021-09-26,cancelled
22637,22637,2,2017-11-09,2019-12-08,cancelled
22638,22638,1,2024-06-04,,active
22639,22639,2,2017-01-03,,active
22640,22640,2,2017-05-09,,active
22641,22641,1,2016-08-28,2016-12-20,cancelled
22642,22642,2,2025-04-06,,active
22643,22643,1,2016-07-20,,active
22644,22644,2,2018-03-26,,active
22645,22645,4,2022-07-25,,active
22646,22646,2,2021-07-02,,active
22647,22647,1,2017-11-03,,active
22648,22648,1,2020-07-13,,active
22649,22649,4,2019-04-12,2021-07-06,cancelled
22650,22650,1,2024-02-16,,active
22651,22651,2,2018-12-09,,active
22652,22652,2,2024-11-08,2026-04-14,cancelled
22653,22653,2,2022-04-21,,active
22654,22654,3,2025-10-01,,active
22655,22655,1,2020-08-25,2020-12-31,cancelled
22656,22656,1,2024-03-13,,active
22657,22657,1,2018-03-20,,active
22658,22658,1,2022-11-19,,active
22659,22659,2,2023-05-22,,active
22660,22660,1,2023-03-03,,active
22661,22661,2,2025-02-09,,active
22662,22662,2,2016-11-18,,active
22663,22663,2,2024-03-03,,active
22664,22664,4,2016-08-20,,active
22665,22665,3,2019-12-04,,active
22666,22666,1,2023-10-27,,active
22667,22667,2,2017-11-06,,active
22668,22668,2,2018-08-06,2020-08-11,cancelled
22669,22669,2,2017-07-12,2019-08-06,cancelled
22670,22670,4,2016-10-01,,active
22671,22671,3,2024-12-02,2025-07-14,cancelled
22672,22672,2,2022-07-02,,active
22673,22673,1,2025-11-16,,active
22674,22674,2,2017-02-09,,active
22675,22675,3,2022-04-13,,active
22676,22676,4,2025-08-05,,active
22677,22677,2,2023-05-27,,active
22678,22678,1,2018-09-14,,active
22679,22679,4,2020-11-11,,active
22680,22680,2,2020-07-10,2021-06-28,cancelled
22681,22681,2,2020-05-18,,active
22682,22682,2,2019-10-30,2021-12-21,cancelled
22683,22683,3,2023-09-26,,active
22684,22684,3,2023-12-16,2026-02-18,cancelled
22685,22685,2,2022-07-25,2023-04-17,cancelled
22686,22686,2,2020-07-24,,active
22687,22687,4,2024-06-28,2026-12-02,cancelled
22688,22688,1,2025-04-18,,active
22689,22689,1,2017-04-17,,active
22690,22690,1,2022-05-30,,active
22691,22691,4,2022-02-16,,active
22692,22692,1,2021-04-15,2023-03-07,cancelled
22693,22693,1,2026-02-03,,active
22694,22694,4,2021-12-14,,active
22695,22695,4,2025-04-27,2025-05-28,cancelled
22696,22696,1,2017-05-30,,active
22697,22697,1,2020-07-25,2022-01-13,cancelled
22698,22698,2,2024-01-14,,active
22699,22699,2,2023-05-13,2024-11-26,cancelled
22700,22700,3,2020-05-23,,active
22701,22701,1,2022-12-04,,active
22702,22702,1,2022-09-30,,active
22703,22703,2,2022-12-03,2025-03-26,cancelled
22704,22704,1,2025-12-07,2026-08-02,cancelled
22705,22705,1,2023-08-11,,active
22706,22706,4,2021-05-25,2021-09-30,cancelled
22707,22707,2,2016-08-05,,active
22708,22708,2,2025-05-30,2025-11-25,cancelled
22709,22709,1,2016-10-06,2018-02-26,cancelled
22710,22710,1,2020-05-12,,active
22711,22711,2,2022-05-03,2023-10-02,cancelled
22712,22712,4,2019-06-26,,active
22713,22713,4,2019-09-12,2021-04-07,cancelled
22714,22714,3,2023-04-25,,active
22715,22715,2,2020-02-01,2022-05-19,cancelled
22716,22716,4,2022-02-24,,active
22717,22717,2,2024-02-25,2025-11-04,cancelled
22718,22718,1,2023-10-30,,active
22719,22719,3,2025-03-14,,active
22720,22720,3,2019-08-25,,active
22721,22721,3,2025-05-17,2026-08-05,cancelled
22722,22722,1,2017-11-22,2019-02-19,cancelled
22723,22723,3,2021-10-23,,active
22724,22724,1,2021-09-26,2022-12-28,cancelled
22725,22725,4,2018-11-06,,active
22726,22726,3,2024-12-28,,active
22727,22727,2,2020-12-28,2021-08-09,cancelled
22728,22728,2,2018-02-04,,active
22729,22729,1,2023-09-21,,active
22730,22730,4,2017-02-23,,active
22731,22731,4,2018-01-31,,active
22732,22732,3,2017-04-06,2018-10-07,cancelled
22733,22733,4,2017-06-04,,active
22734,22734,4,2023-08-03,,active
22735,22735,2,2024-09-23,2025-01-26,cancelled
22736,22736,4,2022-08-25,,active
22737,22737,1,2020-09-03,,active
22738,22738,4,2022-07-26,,active
22739,22739,2,2016-10-27,,active
22740,22740,2,2022-02-09,,active
22741,22741,3,2024-12-05,2026-07-31,cancelled
22742,22742,2,2019-02-11,,active
22743,22743,2,2019-07-16,,active
22744,22744,2,2019-05-11,,active
22745,22745,4,2017-06-05,,active
22746,22746,1,2019-02-27,2020-08-25,cancelled
22747,22747,2,2023-11-20,,active
22748,22748,3,2024-02-12,,active
22749,22749,4,2018-09-08,2019-01-24,cancelled
22750,22750,1,2020-06-01,,active
22751,22751,1,2018-06-14,,active
22752,22752,1,2023-01-07,,active
22753,22753,1,2017-09-19,,active
22754,22754,2,2023-05-27,,active
22755,22755,1,2021-01-16,2022-05-15,cancelled
22756,22756,4,2018-03-31,,active
22757,22757,3,2019-01-15,,active
22758,22758,4,2022-08-11,,active
22759,22759,1,2022-02-04,2024-05-23,cancelled
22760,22760,3,2019-08-18,2020-04-26,cancelled
22761,22761,2,2024-10-03,,active
22762,22762,2,2019-04-28,,active
22763,22763,3,2019-07-18,,active
22764,22764,3,2024-05-27,2024-09-29,cancelled
22765,22765,4,2024-06-04,,active
22766,22766,4,2018-04-30,,active
22767,22767,4,2021-04-19,,active
22768,22768,4,2016-08-06,,active
22769,22769,4,2021-11-18,,active
22770,22770,1,2021-05-25,,active
22771,22771,1,2019-07-08,,active
22772,22772,1,2023-04-27,,active
22773,22773,2,2021-10-08,2023-07-06,cancelled
22774,22774,2,2016-03-18,,active
22775,22775,1,2023-12-30,2024-05-30,cancelled
22776,22776,4,2021-12-03,,active
22777,22777,1,2024-09-08,,active
22778,22778,1,2016-06-18,,active
22779,22779,1,2018-09-09,2020-10-29,cancelled
22780,22780,3,2017-07-06,,active
22781,22781,4,2016-09-16,,active
22782,22782,1,2017-06-26,,active
22783,22783,1,2017-01-21,,active
22784,22784,1,2024-06-17,2024-11-17,cancelled
22785,22785,3,2025-02-13,2025-07-26,cancelled
22786,22786,2,2021-12-18,,active
22787,22787,1,2023-01-26,,active
22788,22788,3,2025-07-31,,active
22789,22789,3,2021-03-25,,active
22790,22790,1,2024-12-29,,active
22791,22791,3,2022-03-15,,active
22792,22792,1,2021-04-08,,active
22793,22793,3,2020-10-08,,active
22794,22794,1,2025-12-17,,active
22795,22795,3,2024-04-04,,active
22796,22796,1,2018-06-29,,active
22797,22797,2,2021-07-31,,active
22798,22798,1,2017-04-09,2019-04-15,cancelled
22799,22799,3,2024-02-18,,active
22800,22800,2,2017-11-16,,active
22801,22801,3,2025-02-19,,active
22802,22802,2,2022-11-12,2023-09-20,cancelled
22803,22803,3,2018-07-04,,active
22804,22804,4,2017-02-15,,active
22805,22805,1,2023-05-02,,active
22806,22806,1,2018-08-22,,active
22807,22807,2,2018-04-11,,active
22808,22808,2,2020-10-12,,active
22809,22809,3,2024-09-30,,active
22810,22810,2,2020-01-23,,active
22811,22811,1,2024-01-13,2025-10-09,cancelled
22812,22812,3,2024-02-29,,active
22813,22813,4,2018-11-11,,active
22814,22814,2,2020-01-25,,active
22815,22815,1,2025-07-01,,active
22816,22816,4,2025-05-25,,active
22817,22817,2,2021-12-11,,active
22818,22818,4,2024-09-30,,active
22819,22819,4,2020-02-27,,active
22820,22820,1,2018-07-08,,active
22821,22821,2,2024-04-18,2025-08-06,cancelled
22822,22822,2,2017-04-08,2018-09-25,cancelled
22823,22823,3,2021-11-03,,active
22824,22824,3,2021-09-01,2024-02-04,cancelled
22825,22825,1,2023-09-16,,active
22826,22826,1,2024-10-03,2025-10-06,cancelled
22827,22827,4,2016-10-03,,active
22828,22828,2,2017-09-30,,active
22829,22829,1,2024-08-22,,active
22830,22830,2,2018-01-05,,active
22831,22831,3,2022-05-27,,active
22832,22832,2,2021-01-18,2022-10-09,cancelled
22833,22833,1,2018-07-13,,active
22834,22834,1,2020-11-16,,active
22835,22835,2,2016-07-06,,active
22836,22836,1,2022-09-14,2024-08-16,cancelled
22837,22837,1,2023-05-11,,active
22838,22838,2,2022-11-27,,active
22839,22839,4,2017-11-07,,active
22840,22840,1,2022-03-18,,active
22841,22841,1,2021-06-17,,active
22842,22842,1,2018-01-25,,active
22843,22843,2,2022-07-20,,active
22844,22844,1,2023-07-17,2025-07-12,cancelled
22845,22845,2,2024-02-01,,active
22846,22846,3,2023-07-21,,active
22847,22847,1,2020-05-07,2021-02-10,cancelled
22848,22848,2,2025-09-23,,active
22849,22849,2,2018-09-27,,active
22850,22850,3,2023-10-26,,active
22851,22851,1,2018-06-04,2018-10-19,cancelled
22852,22852,3,2022-03-07,,active
22853,22853,2,2025-07-15,,active
22854,22854,2,2019-05-16,,active
22855,22855,2,2025-11-17,,active
22856,22856,1,2023-04-21,,active
22857,22857,2,2018-08-31,2020-11-30,cancelled
22858,22858,2,2019-04-24,,active
22859,22859,1,2022-04-29,,active
22860,22860,3,2019-09-17,,active
22861,22861,2,2023-09-22,,active
22862,22862,4,2025-10-26,,active
22863,22863,1,2019-02-13,2021-07-29,cancelled
22864,22864,2,2018-08-27,2018-10-18,cancelled
22865,22865,2,2017-04-23,2018-07-27,cancelled
22866,22866,2,2026-01-29,2027-07-26,cancelled
22867,22867,2,2020-09-29,2022-08-02,cancelled
22868,22868,3,2019-08-15,,active
22869,22869,1,2023-08-09,,active
22870,22870,2,2019-02-07,2020-04-24,cancelled
22871,22871,1,2018-03-22,,active
22872,22872,1,2024-10-03,,active
22873,22873,2,2025-01-12,,active
22874,22874,3,2019-10-19,,active
22875,22875,1,2019-10-17,2020-04-29,cancelled
22876,22876,2,2016-03-16,,active
22877,22877,4,2018-12-27,,active
22878,22878,3,2021-09-23,,active
22879,22879,4,2023-11-03,,active
22880,22880,2,2023-04-22,2024-07-20,cancelled
22881,22881,4,2024-08-10,,active
22882,22882,3,2019-01-31,2020-01-31,cancelled
22883,22883,1,2022-02-19,2023-12-31,cancelled
22884,22884,1,2017-11-12,2018-06-19,cancelled
22885,22885,4,2017-06-26,,active
22886,22886,2,2025-09-26,,active
22887,22887,3,2023-12-19,,active
22888,22888,4,2020-02-28,,active
22889,22889,1,2019-01-01,2019-08-22,cancelled
22890,22890,3,2022-01-17,,active
22891,22891,3,2021-12-25,,active
22892,22892,4,2019-04-29,2019-06-30,cancelled
22893,22893,2,2016-09-18,2017-04-18,cancelled
22894,22894,3,2017-04-26,,active
22895,22895,2,2023-07-09,,active
22896,22896,2,2023-11-19,,active
22897,22897,2,2019-02-03,,active
22898,22898,1,2020-09-03,,active
22899,22899,1,2024-07-27,2025-07-22,cancelled
22900,22900,1,2024-04-06,,active
22901,22901,1,2023-12-07,,active
22902,22902,1,2025-02-15,2025-09-03,cancelled
22903,22903,4,2023-05-15,,active
22904,22904,4,2020-04-02,,active
22905,22905,1,2023-07-27,,active
22906,22906,2,2018-12-20,,active
22907,22907,1,2023-04-21,,active
22908,22908,2,2020-05-23,,active
22909,22909,1,2022-02-23,,active
22910,22910,1,2019-05-27,2020-07-08,cancelled
22911,22911,1,2022-10-09,2024-10-29,cancelled
22912,22912,2,2018-07-30,,active
22913,22913,3,2023-05-17,,active
22914,22914,1,2016-11-28,,active
22915,22915,1,2020-01-05,,active
22916,22916,1,2016-05-27,,active
22917,22917,4,2016-12-03,,active
22918,22918,1,2023-11-29,,active
22919,22919,3,2020-07-14,,active
22920,22920,4,2019-03-11,2019-10-14,cancelled
22921,22921,3,2023-01-04,2025-02-21,cancelled
22922,22922,4,2016-04-04,,active
22923,22923,1,2019-08-23,,active
22924,22924,2,2020-11-04,,active
22925,22925,4,2018-01-24,,active
22926,22926,1,2020-11-07,,active
22927,22927,4,2023-11-08,2025-09-13,cancelled
22928,22928,4,2025-02-07,,active
22929,22929,4,2022-04-11,,active
22930,22930,1,2021-05-10,,active
22931,22931,2,2022-07-05,,active
22932,22932,2,2024-10-25,,active
22933,22933,3,2016-06-25,,active
22934,22934,1,2022-11-08,,active
22935,22935,1,2021-02-19,,active
22936,22936,1,2019-03-13,2021-06-16,cancelled
22937,22937,3,2024-09-20,2025-05-19,cancelled
22938,22938,4,2019-08-07,,active
22939,22939,2,2016-08-22,2018-02-15,cancelled
22940,22940,1,2019-03-31,,active
22941,22941,3,2017-11-24,2019-04-16,cancelled
22942,22942,4,2016-08-09,,active
22943,22943,3,2017-10-27,,active
22944,22944,3,2016-02-21,2017-09-06,cancelled
